# IRF4-IRF4,IRF4-REL,IRF4-PAX5,IRF4-RELA,IRF4-PRDM1,IRF4-AICDA,REL-IRF4,REL-REL,REL-PAX5,REL-RELA,REL-PRDM1,REL-AICDA,PAX5-IRF4,PAX5-REL,PAX5-PAX5,PAX5-RELA,PAX5-PRDM1,PAX5-AICDA,RELA-IRF4,RELA-REL,RELA-PAX5,RELA-RELA,RELA-PRDM1,RELA-AICDA,PRDM1-IRF4,PRDM1-REL,PRDM1-PAX5,PRDM1-RELA,PRDM1-PRDM1,PRDM1-AICDA,AICDA-IRF4,AICDA-REL,AICDA-PAX5,AICDA-RELA,AICDA-PRDM1,AICDA-AICDA
1.263813625148276554e+00,-7.025036179090017596e-02,-5.516907687633479385e-03,1.229946051530090515e-03,1.660565146242281021e-01,-1.814939837631700248e-02,-7.025036179090017596e-02,1.256515965603906215e+00,7.810423897003948568e-02,1.469263223081737624e-02,-1.291887885494103216e-01,8.362329292217693388e-02,-5.516907687633479385e-03,7.810423897003948568e-02,1.224886501937582750e+00,4.289396957462944526e-02,-1.014028663612399350e-01,6.663864617360173992e-02,1.229946051530090515e-03,1.469263223081737624e-02,4.289396957462944526e-02,1.184027431168501954e+00,-4.333852063797172423e-03,-3.168419272383634321e-03,1.660565146242281021e-01,-1.291887885494103216e-01,-1.014028663612399350e-01,-4.333852063797172423e-03,1.097573574831216980e+00,-7.818497472755704669e-02,-1.814939837631700248e-02,8.362329292217693388e-02,6.663864617360173992e-02,-3.168419272383634321e-03,-7.818497472755704669e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025103592137420250e-02,-5.516938424405034430e-03,1.229377965817890538e-03,1.660592577254833835e-01,-1.815060773832600713e-02,-7.025103592137420250e-02,1.256515965603906215e+00,7.810440448877602193e-02,1.469278544311541576e-02,-1.291900230528675586e-01,8.362643856224960537e-02,-5.516938424405034430e-03,7.810440448877602193e-02,1.224886501937582750e+00,4.289408995480414183e-02,-1.014038091892266180e-01,6.663946752066569890e-02,1.229377965817890538e-03,1.469278544311541576e-02,4.289408995480414183e-02,1.184027431168501954e+00,-4.332998631920552575e-03,-3.168775370493400259e-03,1.660592577254833835e-01,-1.291900230528675586e-01,-1.014038091892266180e-01,-4.332998631920552575e-03,1.097573574831216980e+00,-7.818841179789139118e-02,-1.815060773832600713e-02,8.362643856224960537e-02,6.663946752066569890e-02,-3.168775370493400259e-03,-7.818841179789139118e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025163948724436058e-02,-5.516956320217019510e-03,1.228863903999576112e-03,1.660617145926956417e-01,-1.815170685023627037e-02,-7.025163948724436058e-02,1.256515965603906215e+00,7.810453507289596975e-02,1.469291912042746881e-02,-1.291911249211869783e-01,8.362930028597341525e-02,-5.516956320217019510e-03,7.810453507289596975e-02,1.224886501937582750e+00,4.289419559520291775e-02,-1.014046486438647116e-01,6.664020818592962525e-02,1.228863903999576112e-03,1.469291912042746881e-02,4.289419559520291775e-02,1.184027431168501954e+00,-4.332220455507103732e-03,-3.169090918647836461e-03,1.660617145926956417e-01,-1.291911249211869783e-01,-1.014046486438647116e-01,-4.332220455507103732e-03,1.097573574831216980e+00,-7.819154513547403595e-02,-1.815170685023627037e-02,8.362930028597341525e-02,6.664020818592962525e-02,-3.169090918647836461e-03,-7.819154513547403595e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025217996677696197e-02,-5.516963574113568913e-03,1.228398764227846924e-03,1.660639150720175650e-01,-1.815270586302849404e-02,-7.025217996677696197e-02,1.256515965603906215e+00,7.810463600726359756e-02,1.469303556316023038e-02,-1.291921082849863678e-01,8.363190381485091640e-02,-5.516963574113568913e-03,7.810463600726359756e-02,1.224886501937582750e+00,4.289428821819085691e-02,-1.014053959698408003e-01,6.664087620989211924e-02,1.228398764227846924e-03,1.469303556316023038e-02,4.289428821819085691e-02,1.184027431168501954e+00,-4.331510947877397454e-03,-3.169370307730363674e-03,1.660639150720175650e-01,-1.291921082849863678e-01,-1.014053959698408003e-01,-4.331510947877397454e-03,1.097573574831216980e+00,-7.819440167835632616e-02,-1.815270586302849404e-02,8.363190381485091640e-02,6.664087620989211924e-02,-3.169370307730363674e-03,-7.819440167835632616e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025266403613664168e-02,-5.516962079160178667e-03,1.227977922267838810e-03,1.660658859002227539e-01,-1.815361398339248797e-02,-7.025266403613664168e-02,1.256515965603906215e+00,7.810471187172893237e-02,1.469313681333879809e-02,-1.291929857777651958e-01,8.363427252994318217e-02,-5.516962079160178667e-03,7.810471187172893237e-02,1.224886501937582750e+00,4.289436934897756376e-02,-1.014060611958236408e-01,6.664147881953746966e-02,1.227977922267838810e-03,1.469313681333879809e-02,4.289436934897756376e-02,1.184027431168501954e+00,-4.330864092593517296e-03,-3.169617470671176520e-03,1.660658859002227539e-01,-1.291929857777651958e-01,-1.014060611958236408e-01,-4.330864092593517296e-03,1.097573574831216980e+00,-7.819700596597568831e-02,-1.815361398339248797e-02,8.363427252994318217e-02,6.664147881953746966e-02,-3.169617470671176520e-03,-7.819700596597568831e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025309765643054927e-02,-5.516953461145324838e-03,1.227597187286561019e-03,1.660676510282669827e-01,-1.815443956244656640e-02,-7.025309765643054927e-02,1.256515965603906215e+00,7.810476662921900237e-02,1.469322468273851455e-02,-1.291937686940418106e-01,8.363642768593812504e-02,-5.516953461145324838e-03,7.810476662921900237e-02,1.224886501937582750e+00,4.289444033811763701e-02,-1.014066532654072927e-01,6.664202251197186289e-02,1.227597187286561019e-03,1.469322468273851455e-02,4.289444033811763701e-02,1.184027431168501954e+00,-4.330274394879599781e-03,-3.169835928684129351e-03,1.660676510282669827e-01,-1.291937686940418106e-01,-1.014066532654072927e-01,-4.330274394879599781e-03,1.097573574831216980e+00,-7.819938035363559192e-02,-1.815443956244656640e-02,8.363642768593812504e-02,6.664202251197186289e-02,-3.169835928684129351e-03,-7.819938035363559192e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025348615119789142e-02,-5.516939112653583728e-03,1.227252761672848564e-03,1.660692319112334336e-01,-1.815519017605046054e-02,-7.025348615119789142e-02,1.256515965603906215e+00,7.810480370324814070e-02,1.469330077802001935e-02,-1.291944671307975467e-01,8.363838860551554844e-02,-5.516939112653583728e-03,7.810480370324814070e-02,1.224886501937582750e+00,4.289450238141583049e-02,-1.014071801539948164e-01,6.664251312931313009e-02,1.227252761672848564e-03,1.469330077802001935e-02,4.289450238141583049e-02,1.184027431168501954e+00,-4.329736837080259970e-03,-3.170028832987362329e-03,1.660692319112334336e-01,-1.291944671307975467e-01,-1.014071801539948164e-01,-4.329736837080259970e-03,1.097573574831216980e+00,-7.820154520772377993e-02,-1.815519017605046054e-02,8.363838860551554844e-02,6.664251312931313009e-02,-3.170028832987362329e-03,-7.820154520772377993e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025383427540514425e-02,-5.516920223042621509e-03,1.226941204528195000e-03,1.660706477681464788e-01,-1.815587269751271077e-02,-7.025383427540514425e-02,1.256515965603906215e+00,7.810482604608527668e-02,1.469336652318186005e-02,-1.291950901139929664e-01,8.364017285583667805e-02,-5.516920223042621509e-03,7.810482604608527668e-02,1.224886501937582750e+00,4.289455653754238595e-02,-1.014076489731300934e-01,6.664295592576589822e-02,1.226941204528195000e-03,1.469336652318186005e-02,4.289455653754238595e-02,1.184027431168501954e+00,-4.329246837834579628e-03,-3.170199002431481079e-03,1.660706477681464788e-01,-1.291950901139929664e-01,-1.014076489731300934e-01,-4.329246837834579628e-03,1.097573574831216980e+00,-7.820351908340596181e-02,-1.815587269751271077e-02,8.364017285583667805e-02,6.664295592576589822e-02,-3.170199002431481079e-03,-7.820351908340596181e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025414627688882085e-02,-5.516897804797246847e-03,1.226659398500217586e-03,1.660719158147783980e-01,-1.815649336341694856e-02,-7.025414627688882085e-02,1.256515965603906215e+00,7.810483619867499006e-02,1.469342317961217295e-02,-1.291956457117342527e-01,8.364179640881444500e-02,-5.516897804797246847e-03,7.810483619867499006e-02,1.224886501937582750e+00,4.289460374362794731e-02,-1.014080660636226677e-01,6.664335562771223076e-02,1.226659398500217586e-03,1.469342317961217295e-02,4.289460374362794731e-02,1.184027431168501954e+00,-4.328800214666838828e-03,-3.170348957421459737e-03,1.660719158147783980e-01,-1.291956457117342527e-01,-1.014080660636226677e-01,-4.328800214666838828e-03,1.097573574831216980e+00,-7.820531888637465012e-02,-1.815649336341694856e-02,8.364179640881444500e-02,6.664335562771223076e-02,-3.170348957421459737e-03,-7.820531888637465012e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025442595108155608e-02,-5.516872716680628827e-03,1.226404519658509098e-03,1.660730514722510154e-01,-1.815705783322254380e-02,-7.025442595108155608e-02,1.256515965603906215e+00,7.810483634328194147e-02,1.469347186399184470e-02,-1.291961411355003753e-01,8.364327378666629176e-02,-5.516872716680628827e-03,7.810483634328194147e-02,1.224886501937582750e+00,4.289464482907372200e-02,-1.014084370786676181e-01,6.664371648755823552e-02,1.226404519658509098e-03,1.469347186399184470e-02,4.289464482907372200e-02,1.184027431168501954e+00,-4.328393149718360797e-03,-3.170480950484015972e-03,1.660730514722510154e-01,-1.291961411355003753e-01,-1.014084370786676181e-01,-4.328393149718360797e-03,1.097573574831216980e+00,-7.820696002009035197e-02,-1.815705783322254380e-02,8.364327378666629176e-02,6.664371648755823552e-02,-3.170480950484015972e-03,-7.820696002009035197e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025467668976438651e-02,-5.516845684055833067e-03,1.226174010139182476e-03,1.660740685539439376e-01,-1.815757124323272645e-02,-7.025467668976438651e-02,1.256515965603906215e+00,7.810482834971653465e-02,1.469351356427535393e-02,-1.291965828306913810e-01,8.364461819411043997e-02,-5.516845684055833067e-03,7.810482834971653465e-02,1.224886501937582750e+00,4.289468052778523666e-02,-1.014087670580326728e-01,6.664404233199713867e-02,1.226174010139182476e-03,1.469351356427535393e-02,4.289468052778523666e-02,1.184027431168501954e+00,-4.328022158364794314e-03,-3.170596993800528333e-03,1.660740685539439376e-01,-1.291965828306913810e-01,-1.014087670580326728e-01,-4.328022158364794314e-03,1.097573574831216980e+00,-7.820845651982186175e-02,-1.815757124323272645e-02,8.364461819411043997e-02,6.664404233199713867e-02,-3.170596993800528333e-03,-7.820845651982186175e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025490152450437897e-02,-5.516817316708550259e-03,1.225965553308085198e-03,1.660749794329610118e-01,-1.815803825546623285e-02,-7.025490152450437897e-02,1.256515965603906215e+00,7.810481381590105021e-02,1.469354915395210473e-02,-1.291969765576254647e-01,8.364584163844013265e-02,-5.516817316708550259e-03,7.810481381590105021e-02,1.224886501937582750e+00,4.289471148901249226e-02,-1.014090604942705226e-01,6.664433660527774306e-02,1.225965553308085198e-03,1.469354915395210473e-02,4.289471148901249226e-02,1.184027431168501954e+00,-4.327684060483776886e-03,-3.170698883996367866e-03,1.660749794329610118e-01,-1.291969765576254647e-01,-1.014090604942705226e-01,-4.327684060483776886e-03,1.097573574831216980e+00,-7.820982117467445427e-02,-1.815803825546623285e-02,8.364584163844013265e-02,6.664433660527774306e-02,-3.170698883996367866e-03,-7.820982117467445427e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025510316536405508e-02,-5.516788124464503708e-03,1.225777051214865625e-03,1.660757951921738584e-01,-1.815846310191775170e-02,-7.025510316536405508e-02,1.256515965603906215e+00,7.810479410344692286e-02,1.469357940476964837e-02,-1.291973274639922897e-01,8.364695503859471970e-02,-5.516788124464503708e-03,7.810479410344692286e-02,1.224886501937582750e+00,4.289473828695779950e-02,-1.014093213918116632e-01,6.664460240800454405e-02,1.225777051214865625e-03,1.469357940476964837e-02,4.289473828695779950e-02,1.184027431168501954e+00,-4.327375954155510303e-03,-3.170788224450878361e-03,1.660757951921738584e-01,-1.291973274639922897e-01,-1.014093213918116632e-01,-4.327375954155510303e-03,1.097573574831216980e+00,-7.821106563868693295e-02,-1.815846310191775170e-02,8.364695503859471970e-02,6.664460240800454405e-02,-3.170788224450878361e-03,-7.821106563868693295e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025528403540245992e-02,-5.516758530861858023e-03,1.225606604129659671e-03,1.660765257586524490e-01,-1.815884962464582933e-02,-7.025528403540245992e-02,1.256515965603906215e+00,7.810477036883629876e-02,1.469360499808164758e-02,-1.291976401496639504e-01,8.364796832424269135e-02,-5.516758530861858023e-03,7.810477036883629876e-02,1.224886501937582750e+00,4.289476142929341679e-02,-1.014095533197010568e-01,6.664484253193848906e-02,1.225606604129659671e-03,1.469360499808164758e-02,4.289476142929341679e-02,1.184027431168501954e+00,-4.327095191595833369e-03,-3.170866445368207640e-03,1.660765257586524490e-01,-1.291976401496639504e-01,-1.014095533197010568e-01,-4.327095191595833369e-03,1.097573574831216980e+00,-7.821220053198145450e-02,-1.815884962464582933e-02,8.364796832424269135e-02,6.664484253193848906e-02,-3.170866445368207640e-03,-7.821220053198145450e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025544630143125413e-02,-5.516728885108934319e-03,1.225452491973533448e-03,1.660771800241041263e-01,-1.815920131208490287e-02,-7.025544630143125413e-02,1.256515965603906215e+00,7.810474359073216188e-02,1.469362653496634682e-02,-1.291979187246693195e-01,8.364889052579732587e-02,-5.516728885108934319e-03,7.810474359073216188e-02,1.224886501937582750e+00,4.289478136471411990e-02,-1.014097594586605838e-01,6.664505949121782291e-02,1.225452491973533448e-03,1.469362653496634682e-02,4.289478136471411990e-02,1.184027431168501954e+00,-4.326839357137303964e-03,-3.170934821826314285e-03,1.660771800241041263e-01,-1.291979187246693195e-01,-1.014097594586605838e-01,-4.326839357137303964e-03,1.097573574831216980e+00,-7.821323553286031738e-02,-1.815920131208490287e-02,8.364889052579732587e-02,6.664505949121782291e-02,-3.170934821826314285e-03,-7.821323553286031738e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025559190143645938e-02,-5.516699472531488672e-03,1.225313157469617650e-03,1.660777659527759020e-01,-1.815952133194045567e-02,-7.025559190143645938e-02,1.256515965603906215e+00,7.810471459388017290e-02,1.469364454524584029e-02,-1.291981668610525658e-01,8.364972985619971435e-02,-5.516699472531488672e-03,7.810471459388017290e-02,1.224886501937582750e+00,4.289479848963551750e-02,-1.014099426430861151e-01,6.664525555037342786e-02,1.225313157469617650e-03,1.469364454524584029e-02,4.289479848963551750e-02,1.184027431168501954e+00,-4.326606247088302278e-03,-3.170994490001697100e-03,1.660777659527759020e-01,-1.291981668610525658e-01,-1.014099426430861151e-01,-4.326606247088302278e-03,1.097573574831216980e+00,-7.821417946166396573e-02,-1.815952133194045567e-02,8.364972985619971435e-02,6.664525555037342786e-02,-3.170994490001697100e-03,-7.821417946166396573e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025572256903189761e-02,-5.516670523690416113e-03,1.225187190857891968e-03,1.660782906781225199e-01,-1.815981256099174004e-02,-7.025572256903189761e-02,1.256515965603906215e+00,7.810468407001111557e-02,1.469365949552320187e-02,-1.291983878392603813e-01,8.365049378522694534e-02,-5.516670523690416113e-03,7.810468407001111557e-02,1.224886501937582750e+00,4.289481315413552071e-02,-1.014101053985227707e-01,6.664543274947336282e-02,1.225187190857891968e-03,1.469365949552320187e-02,4.289481315413552071e-02,1.184027431168501954e+00,-4.326393851313815875e-03,-3.171046461748604911e-03,1.660782906781225199e-01,-1.291983878392603813e-01,-1.014101053985227707e-01,-4.326393851313815875e-03,1.097573574831216980e+00,-7.821504035713007508e-02,-1.815981256099174004e-02,8.365049378522694534e-02,6.664543274947336282e-02,-3.171046461748604911e-03,-7.821504035713007508e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025583985526877295e-02,-5.516642222329408776e-03,1.225073316030695237e-03,1.660787605894085694e-01,-1.816007761209551680e-02,-7.025583985526877295e-02,1.256515965603906215e+00,7.810465259610524513e-02,1.469367179634215211e-02,-1.291985845896346241e-01,8.365118910701273280e-02,-5.516642222329408776e-03,7.810465259610524513e-02,1.224886501937582750e+00,4.289482566722531420e-02,-1.014102499751034225e-01,6.664559292669533508e-02,1.225073316030695237e-03,1.469367179634215211e-02,4.289482566722531420e-02,1.184027431168501954e+00,-4.326200336393833459e-03,-3.171091637694582917e-03,1.660787605894085694e-01,-1.291985845896346241e-01,-1.014102499751034225e-01,-4.326200336393833459e-03,1.097573574831216980e+00,-7.821582554592766690e-02,-1.816007761209551680e-02,8.365118910701273280e-02,6.664559292669533508e-02,-3.171091637694582917e-03,-7.821582554592766690e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025594514809103963e-02,-5.516614712294182384e-03,1.224970377958343581e-03,1.660791814092915097e-01,-1.816031885865634909e-02,-7.025594514809103963e-02,1.256515965603906215e+00,7.810462065033765833e-02,1.469368180856272209e-02,-1.291987597295258805e-01,8.365182200140390545e-02,-5.516614712294182384e-03,7.810462065033765833e-02,1.224886501937582750e+00,4.289483630152593485e-02,-1.014103783773844109e-01,6.664573773859479300e-02,1.224970377958343581e-03,1.469368180856272209e-02,4.289483630152593485e-02,1.184027431168501954e+00,-4.326024030227244681e-03,-3.171130818998909359e-03,1.660791814092915097e-01,-1.291987597295258805e-01,-1.014103783773844109e-01,-4.326024030227244681e-03,1.097573574831216980e+00,-7.821654170597890088e-02,-1.816031885865634909e-02,8.365182200140390545e-02,6.664573773859479300e-02,-3.171130818998909359e-03,-7.821654170597890088e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025603968969330870e-02,-5.516588103548241383e-03,1.224877331286588090e-03,1.660795582633236289e-01,-1.816053845680347736e-02,-7.025603968969330870e-02,1.256515965603906215e+00,7.810458862598554375e-02,1.469368984903684540e-02,-1.291989155964894109e-01,8.365239808971906832e-02,-5.516588103548241383e-03,7.810458862598554375e-02,1.224886501937582750e+00,4.289484529741796615e-02,-1.014104923909646405e-01,6.664586867830746275e-02,1.224877331286588090e-03,1.469368984903684540e-02,4.289484529741796615e-02,1.184027431168501954e+00,-4.325863407959667020e-03,-3.171164717906484881e-03,1.660795582633236289e-01,-1.291989155964894109e-01,-1.014104923909646405e-01,-4.325863407959667020e-03,1.097573574831216980e+00,-7.821719492412584906e-02,-1.816053845680347736e-02,8.365239808971906832e-02,6.664586867830746275e-02,-3.171164717906484881e-03,-7.821719492412584906e-02,9.445903222971372415e-01
